,path,pol,id,mod_time,t,abs
910,data/UV/181120_dpp_cn10_v30_t125/perp/perp_00009.txt,perp,9,2.0,0.9,"[-0.          1.49078261  1.11282609 ...  0.72613953  0.3407381
  0.        ]"
911,data/UV/181120_dpp_cn10_v30_t125/perp/perp_00010.txt,perp,10,2.0,1.0,"[-0.          1.36973913  1.23334783 ...  0.93153488  0.43711905
  1.87925581]"
912,data/UV/181120_dpp_cn10_v30_t125/perp/perp_00011.txt,perp,11,2.0,1.1,[1.577      0.12034783 1.34713043 ... 0.66530233 0.31219048 0.        ]
913,data/UV/181120_dpp_cn10_v30_t125/perp/perp_00012.txt,perp,12,2.0,1.2000000000000002,"[-0.          0.11278261  1.47456522 ...  0.69376744  1.89769048
  1.53139535]"
914,data/UV/181120_dpp_cn10_v30_t125/perp/perp_00013.txt,perp,13,2.0,1.3,"[-0.          1.19017391  0.91530435 ...  1.02976744  0.48321429
  0.        ]"
915,data/UV/181120_dpp_cn10_v30_t125/perp/perp_00014.txt,perp,14,2.0,1.4000000000000001,"[-0.          0.12034783  1.14330435 ...  0.80762791  0.37897619
  0.97227907]"
916,data/UV/181120_dpp_cn10_v30_t125/perp/perp_00015.txt,perp,15,2.0,1.5,"[-0.          0.          0.         ...  0.63962791  0.30014286
  0.78725581]"
917,data/UV/181120_dpp_cn10_v30_t125/perp/perp_00016.txt,perp,16,4.0,1.6,"[-0.          1.3073913   1.04004348 ...  0.52576744  0.24671429
  0.        ]"
918,data/UV/181120_dpp_cn10_v30_t125/perp/perp_00017.txt,perp,17,4.0,1.7000000000000002,[1.373      1.14086957 1.16156522 ... 0.         0.         1.87925581]
919,data/UV/181120_dpp_cn10_v30_t125/perp/perp_00018.txt,perp,18,4.0,1.8,"[-0.          0.06904348  0.65591304 ...  0.          0.
  0.        ]"
920,data/UV/181120_dpp_cn10_v30_t125/perp/perp_00019.txt,perp,19,4.0,1.9000000000000001,"[-0.          1.32017391  0.96108696 ...  0.          0.
  1.44662791]"
921,data/UV/181120_dpp_cn10_v30_t125/perp/perp_00020.txt,perp,20,4.0,2.0,[1.322      0.08834783 0.83930435 ... 0.551      0.         0.        ]
922,data/UV/181120_dpp_cn10_v30_t125/perp/perp_00021.txt,perp,21,4.0,2.1,[1.235      0.09417391 0.89465217 ... 0.         0.83404762 0.10511628]
923,data/UV/181120_dpp_cn10_v30_t125/perp/perp_00022.txt,perp,22,4.0,2.2,"[-0.          1.30443478  1.22134783 ...  0.48390698  0.22707143
  0.76276744]"
924,data/UV/181120_dpp_cn10_v30_t125/perp/perp_00023.txt,perp,23,4.0,2.3000000000000003,[1.975      0.09417391 1.17621739 ... 0.69376744 0.32554762 1.33325581]
925,data/UV/181120_dpp_cn10_v30_t125/perp/perp_00024.txt,perp,24,4.0,2.4000000000000004,"[-0.          1.16626087  0.68813043 ...  0.          0.
  0.        ]"
926,data/UV/181120_dpp_cn10_v30_t125/perp/perp_00025.txt,perp,25,4.0,2.5,"[-0.          0.99926087  0.96973913 ...  0.          0.
  1.24527907]"
927,data/UV/181120_dpp_cn10_v30_t125/perp/perp_00026.txt,perp,26,6.0,2.6,"[-0.          2.1833913   0.96969565 ...  0.          0.
  0.97227907]"
928,data/UV/181120_dpp_cn10_v30_t125/perp/perp_00027.txt,perp,27,6.0,2.7,"[-0.          0.86226087  0.82626087 ...  0.45990698  1.43588095
  1.12604651]"
929,data/UV/181120_dpp_cn10_v30_t125/perp/perp_00028.txt,perp,28,6.0,2.8000000000000003,"[-0.062      -0.02178261  0.03021739 ...  0.08653488  0.15790476
  0.05037209]"
930,data/UV/181120_dpp_cn10_v30_t125/perp/perp_00029.txt,perp,29,6.0,2.9000000000000004,"[-0.078      -0.00652174 -0.01269565 ...  0.09404651  0.21047619
  0.04151163]"
931,data/UV/181120_dpp_cn10_v30_t125/perp/perp_00030.txt,perp,30,6.0,3.0,[0.352      0.49469565 0.33369565 ... 0.51834884 0.54130952 0.44953488]
932,data/UV/181120_dpp_cn10_v30_t125/perp/perp_00031.txt,perp,31,6.0,3.1,[0.536      0.43695652 0.37595652 ... 0.19695349 0.28935714 0.17102326]
933,data/UV/181120_dpp_cn10_v30_t125/perp/perp_00032.txt,perp,32,6.0,3.2,"[ 0.239       0.29865217  0.22108696 ...  0.02465116  0.05630952
 -0.05383721]"
934,data/UV/181120_dpp_cn10_v30_t125/perp/perp_00033.txt,perp,33,6.0,3.3000000000000003,"[ 0.243       0.26330435  0.23830435 ...  0.00962791  0.09911905
 -0.01851163]"
935,data/UV/181120_dpp_cn10_v30_t125/perp/perp_00034.txt,perp,34,6.0,3.4000000000000004,"[ 0.183       0.26334783  0.25482609 ... -0.01562791  0.11683333
 -0.03067442]"
936,data/UV/181120_dpp_cn10_v30_t125/perp/perp_00035.txt,perp,35,6.0,3.5,"[ 0.133       0.15065217  0.2386087  ...  0.0435814   0.08214286
 -0.02234884]"
937,data/UV/181120_dpp_cn10_v30_t125/perp/perp_00036.txt,perp,36,8.0,3.6,[0.205      0.19056522 0.20669565 ... 0.07367442 0.04197619 0.02430233]
938,data/UV/181120_dpp_cn10_v30_t125/perp/perp_00037.txt,perp,37,8.0,3.7,[0.183      0.20413043 0.191      ... 0.02418605 0.05009524 0.01081395]
939,data/UV/181120_dpp_cn10_v30_t125/perp/perp_00038.txt,perp,38,8.0,3.8000000000000003,"[ 0.212       0.16213043  0.21134783 ... -0.00102326  0.11454762
 -0.04413953]"
940,data/UV/181120_dpp_cn10_v30_t125/perp/perp_00039.txt,perp,39,8.0,3.9000000000000004,[0.231      0.23191304 0.19526087 ... 0.00948837 0.13230952 0.05686047]
941,data/UV/181120_dpp_cn10_v30_t125/perp/perp_00040.txt,perp,40,8.0,4.0,"[ 0.163       0.27008696  0.12108696 ...  0.0275814   0.04028571
 -0.05681395]"
942,data/UV/181120_dpp_cn10_v30_t125/perp/perp_00041.txt,perp,41,8.0,4.1000000000000005,"[ 0.194       0.19147826  0.161      ...  0.04883721  0.09995238
 -0.00330233]"
943,data/UV/181120_dpp_cn10_v30_t125/perp/perp_00042.txt,perp,42,8.0,4.2,"[ 0.259       0.23304348  0.1353913  ...  0.0205814   0.04361905
 -0.00990698]"
944,data/UV/181120_dpp_cn10_v30_t125/perp/perp_00043.txt,perp,43,8.0,4.3,[0.153      0.19543478 0.14413043 ... 0.06472093 0.09095238 0.09176744]
945,data/UV/181120_dpp_cn10_v30_t125/perp/perp_00044.txt,perp,44,8.0,4.4,[0.247      0.17604348 0.14208696 ... 0.01753488 0.09314286 0.03388372]
946,data/UV/181120_dpp_cn10_v30_t125/perp/perp_00045.txt,perp,45,8.0,4.5,"[ 0.227       0.21047826  0.20204348 ...  0.04304651  0.06816667
 -0.0514186 ]"
947,data/UV/181120_dpp_cn10_v30_t125/perp/perp_00046.txt,perp,46,10.0,4.6000000000000005,[0.264      0.1663913  0.20530435 ... 0.07395349 0.05933333 0.06446512]
948,data/UV/181120_dpp_cn10_v30_t125/perp/perp_00047.txt,perp,47,10.0,4.7,[0.231      0.17291304 0.15795652 ... 0.0477907  0.1175     0.14816279]
949,data/UV/181120_dpp_cn10_v30_t125/perp/perp_00048.txt,perp,48,10.0,4.800000000000001,"[ 0.231       0.20943478  0.16195652 ...  0.03737209  0.101
 -0.02597674]"
950,data/UV/181120_dpp_cn10_v30_t125/perp/perp_00049.txt,perp,49,10.0,4.9,"[ 0.205       0.1693913   0.19247826 ... -0.01634884  0.07066667
 -0.04432558]"
951,data/UV/181120_dpp_cn10_v30_t125/perp/perp_00050.txt,perp,50,10.0,5.0,"[ 0.159       0.18782609  0.18252174 ... -0.0004186   0.13721429
 -0.01583721]"
952,data/UV/181120_dpp_cn10_v30_t125/perp/perp_00051.txt,perp,51,10.0,5.1000000000000005,"[ 0.216       0.18430435  0.17891304 ...  0.03823256  0.09202381
 -0.02272093]"
953,data/UV/181120_dpp_cn10_v30_t125/perp/perp_00052.txt,perp,52,10.0,5.2,"[1.90000000e-01 2.07782609e-01 1.82869565e-01 ... 2.86046512e-03
 7.60238095e-02 1.62790698e-04]"
954,data/UV/181120_dpp_cn10_v30_t125/perp/perp_00053.txt,perp,53,10.0,5.300000000000001,"[ 0.146       0.18813043  0.20326087 ...  0.02155814  0.09580952
 -0.02039535]"
955,data/UV/181120_dpp_cn10_v30_t125/perp/perp_00054.txt,perp,54,10.0,5.4,"[2.31000000e-01 2.32260870e-01 1.60739130e-01 ... 8.90232558e-02
 9.09523810e-02 1.62790698e-04]"
956,data/UV/181120_dpp_cn10_v30_t125/perp/perp_00055.txt,perp,55,10.0,5.5,"[ 0.121       0.23230435  0.22621739 ...  0.04767442  0.0475
 -0.0425814 ]"
957,data/UV/181120_dpp_cn10_v30_t125/perp/perp_00056.txt,perp,56,12.0,5.6000000000000005,"[ 0.201       0.23747826  0.19952174 ...  0.00181395  0.08659524
 -0.03776744]"
958,data/UV/181120_dpp_cn10_v30_t125/perp/perp_00057.txt,perp,57,12.0,5.7,[0.124      0.21434783 0.14913043 ... 0.01802326 0.0452381  0.08534884]
959,data/UV/181120_dpp_cn10_v30_t125/perp/perp_00058.txt,perp,58,12.0,5.800000000000001,"[ 0.276       0.26713043  0.19708696 ...  0.06367442  0.09840476
 -0.0507907 ]"
960,data/UV/181120_dpp_cn10_v30_t125/perp/perp_00059.txt,perp,59,12.0,5.9,[0.235      0.20456522 0.16847826 ... 0.05253488 0.08957143 0.038     ]
961,data/UV/181120_dpp_cn10_v30_t125/perp/perp_00060.txt,perp,60,12.0,6.0,"[ 0.239       0.29773913  0.15443478 ... -0.03730233  0.09752381
  0.01209302]"
962,data/UV/181120_dpp_cn10_v30_t125/perp/perp_00061.txt,perp,61,12.0,6.1000000000000005,[0.235      0.21908696 0.16343478 ... 0.04255814 0.13209524 0.06560465]
963,data/UV/181120_dpp_cn10_v30_t125/perp/perp_00062.txt,perp,62,12.0,6.2,[0.264      0.20847826 0.23334783 ... 0.0267907  0.05002381 0.03493023]
964,data/UV/181120_dpp_cn10_v30_t125/perp/perp_00063.txt,perp,63,12.0,6.300000000000001,"[ 0.247       0.16073913  0.14986957 ... -0.04460465  0.07947619
  0.06402326]"
965,data/UV/181120_dpp_cn10_v30_t125/perp/perp_00064.txt,perp,64,12.0,6.4,[0.231      0.26095652 0.13391304 ... 0.13513953 0.1032619  0.05276744]
966,data/UV/181120_dpp_cn10_v30_t125/perp/perp_00065.txt,perp,65,12.0,6.5,[0.259      0.25291304 0.20986957 ... 0.05253488 0.10878571 0.04655814]
967,data/UV/181120_dpp_cn10_v30_t125/perp/perp_00066.txt,perp,66,14.0,6.6000000000000005,"[ 0.153       0.179       0.21630435 ...  0.01851163  0.04235714
 -0.00262791]"
968,data/UV/181120_dpp_cn10_v30_t125/perp/perp_00067.txt,perp,67,14.0,6.7,"[ 0.239       0.22378261  0.23117391 ...  0.06486047  0.10207143
 -0.00544186]"
969,data/UV/181120_dpp_cn10_v30_t125/perp/perp_00068.txt,perp,68,14.0,6.800000000000001,"[1.49000000e-01 1.79000000e-01 2.22913043e-01 ... 5.67906977e-02
 1.00880952e-01 1.62790698e-04]"
970,data/UV/181120_dpp_cn10_v30_t125/perp/perp_00069.txt,perp,69,14.0,6.9,"[ 0.159       0.20908696  0.18986957 ...  0.03960465  0.08433333
 -0.04544186]"
971,data/UV/181120_dpp_cn10_v30_t125/perp/perp_00070.txt,perp,70,14.0,7.0,[0.176      0.22034783 0.25769565 ... 0.0944186  0.06102381 0.01044186]
972,data/UV/181120_dpp_cn10_v30_t125/perp/perp_00071.txt,perp,71,14.0,7.1000000000000005,"[ 0.159       0.15104348  0.21908696 ...  0.03776744  0.05683333
 -0.01223256]"
973,data/UV/181120_dpp_cn10_v30_t125/perp/perp_00072.txt,perp,72,14.0,7.2,"[ 0.19        0.15973913  0.20717391 ...  0.02855814  0.07733333
 -0.06502326]"
974,data/UV/181120_dpp_cn10_v30_t125/perp/perp_00073.txt,perp,73,14.0,7.300000000000001,[0.255      0.27156522 0.16269565 ... 0.03467442 0.1402381  0.13886047]
975,data/UV/181120_dpp_cn10_v30_t125/perp/perp_00074.txt,perp,74,14.0,7.4,[0.212      0.22865217 0.18908696 ... 0.01444186 0.102      0.02774419]
976,data/UV/181120_dpp_cn10_v30_t125/perp/perp_00075.txt,perp,75,14.0,7.5,"[ 0.187       0.24482609  0.17965217 ...  0.02239535  0.102
 -0.00581395]"
977,data/UV/181120_dpp_cn10_v30_t125/perp/perp_00076.txt,perp,76,16.0,7.6000000000000005,[0.212      0.21808696 0.18465217 ... 0.06186047 0.04664286 0.01509302]
978,data/UV/181120_dpp_cn10_v30_t125/perp/perp_00077.txt,perp,77,16.0,7.7,"[ 0.208       0.25695652  0.166      ...  0.01739535  0.14847619
 -0.03125581]"
979,data/UV/181120_dpp_cn10_v30_t125/perp/perp_00078.txt,perp,78,16.0,7.800000000000001,[0.205      0.20230435 0.12891304 ... 0.02997674 0.0745     0.02988372]
980,data/UV/181120_dpp_cn10_v30_t125/perp/perp_00079.txt,perp,79,16.0,7.9,"[ 0.255       0.20456522  0.15282609 ...  0.02744186  0.03419048
 -0.00990698]"
981,data/UV/181120_dpp_cn10_v30_t125/perp/perp_00080.txt,perp,80,16.0,8.0,[0.173      0.22682609 0.16217391 ... 0.01683721 0.108      0.02206977]
982,data/UV/181120_dpp_cn10_v30_t125/perp/perp_00081.txt,perp,81,16.0,8.1,[0.231      0.1173913  0.20073913 ... 0.03702326 0.15669048 0.05223256]
983,data/UV/181120_dpp_cn10_v30_t125/perp/perp_00082.txt,perp,82,16.0,8.200000000000001,"[ 0.212       0.2483913   0.22343478 ...  0.00288372  0.0632381
 -0.0045814 ]"
984,data/UV/181120_dpp_cn10_v30_t125/perp/perp_00083.txt,perp,83,16.0,8.3,"[ 0.268       0.19682609  0.13447826 ...  0.11613953  0.09552381
 -0.06032558]"
985,data/UV/181120_dpp_cn10_v30_t125/perp/perp_00084.txt,perp,84,16.0,8.4,[0.205      0.18604348 0.15104348 ... 0.0435814  0.02457143 0.01211628]
986,data/UV/181120_dpp_cn10_v30_t125/perp/perp_00085.txt,perp,85,16.0,8.5,"[ 0.243       0.14769565  0.22165217 ... -0.02353488  0.06728571
 -0.01925581]"
987,data/UV/181120_dpp_cn10_v30_t125/perp/perp_00086.txt,perp,86,18.0,8.6,"[ 0.212       0.22969565  0.18630435 ...  0.02595349  0.06633333
 -0.00981395]"
988,data/UV/181120_dpp_cn10_v30_t125/perp/perp_00087.txt,perp,87,18.0,8.700000000000001,"[ 0.205       0.22343478  0.17595652 ...  0.05693023  0.07411905
 -0.00860465]"
989,data/UV/181120_dpp_cn10_v30_t125/perp/perp_00088.txt,perp,88,18.0,8.8,"[ 0.166       0.19608696  0.22686957 ...  0.02323256  0.08033333
 -0.00318605]"
990,data/UV/181120_dpp_cn10_v30_t125/perp/perp_00089.txt,perp,89,18.0,8.9,[0.143      0.22352174 0.22278261 ... 0.01562791 0.05769048 0.00446512]
991,data/UV/181120_dpp_cn10_v30_t125/perp/perp_00090.txt,perp,90,18.0,9.0,"[ 0.212       0.161       0.156      ...  0.03906977  0.07497619
 -0.01344186]"
992,data/UV/181120_dpp_cn10_v30_t125/perp/perp_00091.txt,perp,91,18.0,9.1,"[ 0.216       0.15334783  0.17004348 ... -0.02853488  0.09142857
  0.00174419]"
993,data/UV/181120_dpp_cn10_v30_t125/perp/perp_00092.txt,perp,92,18.0,9.200000000000001,[0.194      0.22852174 0.12956522 ... 0.04260465 0.10080952 0.00613953]
994,data/UV/181120_dpp_cn10_v30_t125/perp/perp_00093.txt,perp,93,18.0,9.3,[0.29       0.18978261 0.1903913  ... 0.0065814  0.0962381  0.01051163]
995,data/UV/181120_dpp_cn10_v30_t125/perp/perp_00094.txt,perp,94,18.0,9.4,"[1.63000000e-01 2.30608696e-01 1.52521739e-01 ... 2.06279070e-02
 4.81190476e-02 9.30232558e-05]"
996,data/UV/181120_dpp_cn10_v30_t125/perp/perp_00095.txt,perp,95,18.0,9.5,[0.259      0.19469565 0.20008696 ... 0.09874419 0.08209524 0.04348837]
997,data/UV/181120_dpp_cn10_v30_t125/perp/perp_00096.txt,perp,96,20.0,9.600000000000001,"[ 0.208       0.31421739  0.17047826 ...  0.04846512  0.11490476
 -0.01813953]"
998,data/UV/181120_dpp_cn10_v30_t125/perp/perp_00097.txt,perp,97,20.0,9.700000000000001,"[ 0.183       0.21417391  0.14504348 ...  0.04530233  0.10290476
 -0.04011628]"
999,data/UV/181120_dpp_cn10_v30_t125/perp/perp_00098.txt,perp,98,20.0,9.8,"[ 0.187       0.25991304  0.17330435 ...  0.05376744  0.13778571
 -0.03067442]"
1000,data/UV/181120_dpp_cn10_v30_t125/perp/perp_00099.txt,perp,99,20.0,9.9,[0.078      0.23226087 0.15621739 ... 0.06783721 0.06966667 0.0094186 ]
1001,data/UV/181120_dpp_cn10_v30_t125/perp/perp_00100.txt,perp,100,20.0,10.0,[0.176      0.266      0.11521739 ... 0.01034884 0.04766667 0.02030233]
1002,data/UV/181120_dpp_cn10_v30_t125/perp/perp_00101.txt,perp,101,20.0,10.100000000000001,[0.205      0.30078261 0.19656522 ... 0.03330233 0.08795238 0.01462791]
1003,data/UV/181120_dpp_cn10_v30_t125/perp/perp_00102.txt,perp,102,20.0,10.200000000000001,"[ 0.247       0.18378261  0.18804348 ... -0.006       0.04085714
  0.01044186]"
1004,data/UV/181120_dpp_cn10_v30_t125/perp/perp_00103.txt,perp,103,20.0,10.3,"[ 0.159       0.20047826  0.179      ...  0.05237209  0.14866667
 -0.02890698]"
1005,data/UV/181120_dpp_cn10_v30_t125/perp/perp_00104.txt,perp,104,20.0,10.4,[0.109      0.17469565 0.16034783 ... 0.05116279 0.13988095 0.00106977]
1006,data/UV/181120_dpp_cn10_v30_t125/perp/perp_00105.txt,perp,105,20.0,10.5,"[ 0.19        0.15856522  0.15243478 ...  0.0347907   0.1342381
 -0.02302326]"
1007,data/UV/181120_dpp_cn10_v30_t125/perp/perp_00106.txt,perp,106,22.0,10.600000000000001,"[ 0.268       0.1946087   0.17413043 ...  0.03511628  0.09283333
 -0.04844186]"
1008,data/UV/181120_dpp_cn10_v30_t125/perp/perp_00107.txt,perp,107,22.0,10.700000000000001,"[ 0.183       0.23869565  0.19152174 ...  0.03783721  0.08138095
 -0.01316279]"
1009,data/UV/181120_dpp_cn10_v30_t125/perp/perp_00108.txt,perp,108,22.0,10.8,"[ 0.212       0.1836087   0.20317391 ... -0.00651163  0.08164286
  0.03174419]"
1010,data/UV/181120_dpp_cn10_v30_t125/perp/perp_00109.txt,perp,109,22.0,10.9,"[ 0.212       0.24352174  0.17856522 ...  0.03651163  0.00904762
 -0.01230233]"
1011,data/UV/181120_dpp_cn10_v30_t125/perp/perp_00110.txt,perp,110,22.0,11.0,[0.251      0.22447826 0.189      ... 0.0462093  0.0792381  0.0577907 ]
1012,data/UV/181120_dpp_cn10_v30_t125/perp/perp_00111.txt,perp,111,22.0,11.100000000000001,[0.212      0.19108696 0.20278261 ... 0.06072093 0.11335714 0.0322093 ]
1013,data/UV/181120_dpp_cn10_v30_t125/perp/perp_00112.txt,perp,112,22.0,11.200000000000001,[0.187      0.17708696 0.20908696 ... 0.03874419 0.06914286 0.02597674]
1014,data/UV/181120_dpp_cn10_v30_t125/perp/perp_00113.txt,perp,113,22.0,11.3,[0.247      0.18756522 0.1843913  ... 0.03776744 0.14264286 0.04274419]
1015,data/UV/181120_dpp_cn10_v30_t125/perp/perp_00114.txt,perp,114,22.0,11.4,"[ 0.149       0.20004348  0.14956522 ...  0.0545814   0.02042857
 -0.01995349]"
1016,data/UV/181120_dpp_cn10_v30_t125/perp/perp_00115.txt,perp,115,22.0,11.5,"[ 0.194       0.17052174  0.21278261 ...  0.01674419  0.09328571
 -0.04246512]"
1017,data/UV/181120_dpp_cn10_v30_t125/perp/perp_00116.txt,perp,116,24.0,11.600000000000001,"[ 0.183       0.23156522  0.17047826 ...  0.0807907   0.11804762
 -0.01813953]"
1018,data/UV/181120_dpp_cn10_v30_t125/perp/perp_00117.txt,perp,117,24.0,11.700000000000001,"[ 0.137       0.21847826  0.12765217 ...  0.06893023  0.03704762
 -0.02511628]"
1019,data/UV/181120_dpp_cn10_v30_t125/perp/perp_00118.txt,perp,118,24.0,11.8,[0.231      0.16578261 0.20073913 ... 0.02744186 0.13530952 0.02188372]
1020,data/UV/181120_dpp_cn10_v30_t125/perp/perp_00119.txt,perp,119,24.0,11.9,[0.201      0.20317391 0.14152174 ... 0.01306977 0.1095     0.04618605]
1021,data/UV/181120_dpp_cn10_v30_t125/perp/perp_00120.txt,perp,120,24.0,12.0,"[ 0.13        0.20634783  0.1903913  ...  0.06372093  0.14659524
 -0.00702326]"
1022,data/UV/181120_dpp_cn10_v30_t125/perp/perp_00121.txt,perp,121,24.0,12.100000000000001,[0.231      0.34995652 0.18282609 ... 0.00916279 0.06633333 0.00288372]
1023,data/UV/181120_dpp_cn10_v30_t125/perp/perp_00122.txt,perp,122,24.0,12.200000000000001,[0.212      0.15208696 0.18286957 ... 0.01302326 0.08102381 0.01537209]
1024,data/UV/181120_dpp_cn10_v30_t125/perp/perp_00123.txt,perp,123,24.0,12.3,[0.276      0.25843478 0.15230435 ... 0.02860465 0.04140476 0.02869767]
1025,data/UV/181120_dpp_cn10_v30_t125/perp/perp_00124.txt,perp,124,24.0,12.4,[0.281      0.14982609 0.21586957 ... 0.03162791 0.1257381  0.01376744]
1026,data/UV/181120_dpp_cn10_v30_t125/perp/perp_00125.txt,perp,125,24.0,12.5,"[ 0.194       0.24534783  0.18513043 ...  0.00855814  0.06214286
 -0.04234884]"
1027,data/UV/181120_dpp_cn10_v30_t125/perp/perp_00126.txt,perp,126,26.0,12.600000000000001,[0.201      0.11713043 0.19408696 ... 0.04053488 0.07740476 0.00155814]
1028,data/UV/181120_dpp_cn10_v30_t125/perp/perp_00127.txt,perp,127,26.0,12.700000000000001,[0.268      0.20969565 0.17       ... 0.03972093 0.04233333 0.0284186 ]
1029,data/UV/181120_dpp_cn10_v30_t125/perp/perp_00128.txt,perp,128,26.0,12.8,[0.159      0.21395652 0.11313043 ... 0.02667442 0.11821429 0.08555814]
1030,data/UV/181120_dpp_cn10_v30_t125/perp/perp_00129.txt,perp,129,26.0,12.9,[0.243      0.25530435 0.16630435 ... 0.01090698 0.08428571 0.04637209]
1031,data/UV/181120_dpp_cn10_v30_t125/perp/perp_00130.txt,perp,130,26.0,13.0,[0.259      0.24143478 0.18613043 ... 0.02053488 0.09097619 0.03986047]
1032,data/UV/181120_dpp_cn10_v30_t125/perp/perp_00131.txt,perp,131,26.0,13.100000000000001,[0.163      0.23278261 0.19586957 ... 0.01434884 0.09004762 0.02551163]
1033,data/UV/181120_dpp_cn10_v30_t125/perp/perp_00132.txt,perp,132,26.0,13.200000000000001,[0.205      0.172      0.2376087  ... 0.07727907 0.09842857 0.05090698]
1034,data/UV/181120_dpp_cn10_v30_t125/perp/perp_00133.txt,perp,133,26.0,13.3,"[ 0.239       0.18782609  0.20321739 ... -0.00732558  0.06521429
 -0.0245814 ]"
1035,data/UV/181120_dpp_cn10_v30_t125/perp/perp_00134.txt,perp,134,26.0,13.4,[0.18       0.24813043 0.20478261 ... 0.04688372 0.0925     0.01648837]
1036,data/UV/181120_dpp_cn10_v30_t125/perp/perp_00135.txt,perp,135,26.0,13.5,"[ 0.137       0.15834783  0.20213043 ...  0.03834884  0.01440476
 -0.01837209]"
1037,data/UV/181120_dpp_cn10_v30_t125/perp/perp_00136.txt,perp,136,28.0,13.600000000000001,"[ 0.072       0.24247826  0.20334783 ...  0.02193023  0.02492857
 -0.01539535]"
1038,data/UV/181120_dpp_cn10_v30_t125/perp/perp_00137.txt,perp,137,28.0,13.700000000000001,[0.197      0.23382609 0.20578261 ... 0.04706977 0.09202381 0.10244186]
1039,data/UV/181120_dpp_cn10_v30_t125/perp/perp_00138.txt,perp,138,28.0,13.8,[0.127      0.22447826 0.18169565 ... 0.07283721 0.11804762 0.01451163]
1040,data/UV/181120_dpp_cn10_v30_t125/perp/perp_00139.txt,perp,139,28.0,13.9,"[ 0.227       0.16343478  0.17965217 ...  0.05462791  0.08619048
 -0.02037209]"
1041,data/UV/181120_dpp_cn10_v30_t125/perp/perp_00140.txt,perp,140,28.0,14.0,"[ 0.183       0.22982609  0.17352174 ...  0.01795349  0.105
 -0.02832558]"
1042,data/UV/181120_dpp_cn10_v30_t125/perp/perp_00141.txt,perp,141,28.0,14.100000000000001,[0.194      0.22378261 0.21586957 ... 0.03513953 0.1117619  0.07255814]
1043,data/UV/181120_dpp_cn10_v30_t125/perp/perp_00142.txt,perp,142,28.0,14.200000000000001,[0.169      0.15286957 0.19586957 ... 0.05672093 0.15954762 0.06355814]
1044,data/UV/181120_dpp_cn10_v30_t125/perp/perp_00143.txt,perp,143,28.0,14.3,[0.197      0.24978261 0.18995652 ... 0.03693023 0.11614286 0.01890698]
1045,data/UV/181120_dpp_cn10_v30_t125/perp/perp_00144.txt,perp,144,28.0,14.4,"[ 0.201       0.16030435  0.1506087  ...  0.00883721  0.0507381
 -0.08311628]"
1046,data/UV/181120_dpp_cn10_v30_t125/perp/perp_00145.txt,perp,145,28.0,14.5,[0.243      0.18295652 0.22456522 ... 0.01802326 0.10207143 0.02811628]
1047,data/UV/181120_dpp_cn10_v30_t125/perp/perp_00146.txt,perp,146,30.0,14.600000000000001,[0.197      0.24256522 0.16391304 ... 0.06072093 0.03602381 0.00969767]
1048,data/UV/181120_dpp_cn10_v30_t125/perp/perp_00147.txt,perp,147,30.0,14.700000000000001,[0.223      0.20304348 0.16265217 ... 0.01130233 0.08716667 0.0772093 ]
1049,data/UV/181120_dpp_cn10_v30_t125/perp/perp_00148.txt,perp,148,30.0,14.8,"[ 0.212       0.15208696  0.17365217 ...  0.07060465  0.07640476
 -0.01962791]"
1050,data/UV/181120_dpp_cn10_v30_t125/perp/perp_00149.txt,perp,149,30.0,14.9,[0.235      0.23373913 0.17147826 ... 0.05260465 0.12392857 0.03509302]
1051,data/UV/181120_dpp_cn10_v30_t125/perp/perp_00150.txt,perp,150,30.0,15.0,[0.176      0.22191304 0.21978261 ... 0.05497674 0.12590476 0.03016279]
1052,data/UV/181120_dpp_cn10_v30_t125/perp/perp_00151.txt,perp,151,30.0,15.100000000000001,"[ 0.212       0.2186087   0.19726087 ...  0.04813953  0.09947619
 -0.02981395]"
1053,data/UV/181120_dpp_cn10_v30_t125/perp/perp_00152.txt,perp,152,30.0,15.200000000000001,[0.176      0.20252174 0.17508696 ... 0.03913953 0.04638095 0.05239535]
1054,data/UV/181120_dpp_cn10_v30_t125/perp/perp_00153.txt,perp,153,30.0,15.3,[0.22       0.192      0.18734783 ... 0.05106977 0.11152381 0.01134884]
1055,data/UV/181120_dpp_cn10_v30_t125/perp/perp_00154.txt,perp,154,30.0,15.4,[0.173      0.19473913 0.13543478 ... 0.0227907  0.04897619 0.02495349]
1056,data/UV/181120_dpp_cn10_v30_t125/perp/perp_00155.txt,perp,155,30.0,15.5,[0.183      0.24508696 0.22378261 ... 0.00353488 0.16514286 0.02018605]
1057,data/UV/181120_dpp_cn10_v30_t125/perp/perp_00156.txt,perp,156,32.0,15.600000000000001,"[ 0.227       0.24113043  0.20752174 ...  0.0275814   0.08604762
 -0.02383721]"
1058,data/UV/181120_dpp_cn10_v30_t125/perp/perp_00157.txt,perp,157,32.0,15.700000000000001,"[ 0.149       0.14686957  0.1756087  ... -0.01102326  0.10695238
 -0.05502326]"
1059,data/UV/181120_dpp_cn10_v30_t125/perp/perp_00158.txt,perp,158,32.0,15.8,[0.231      0.22213043 0.19826087 ... 0.09602326 0.05607143 0.02972093]
